index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)"
"(0.8461538461538463, -2.0769230769230766)",(-0.008559317689915554-0.006604475917899735j),(0.008588168056724271-0.0008556000497502415j),(-0.004178573732264144+0.00813865761494972j),(-0.0077792282588329785-0.006157683896238969j),(0.004176683215405628-0.009839552908383021j),(0.010413037519690894-0.004221955040554647j),(0.01128395407583633-0.0017115243561626537j),(0.00993716475105786-0.005102930028143487j),(0.0023747668330309263-0.010306053606043723j),(-0.008956590060678924-0.003956697026567751j),(-0.0013821981159507237+0.008934858704404318j),(0.007659376581130293-0.0038927420941987203j),(-0.00851229422739907-0.0022235742298868807j),(0.005626385468526716+0.00854461583709576j),(0.006920589907463074-0.011677997658656365j),(-0.009964046176733542-0.014409274014622242j),(-0.008186520900015717-0.014958000416836656j),(0.009377615627945424-0.008872698336544292j),(0.002064215950078478+0.009668413954095612j)
"(1.0, -2.0769230769230766)",(-0.0088104381850112-0.006267453669247736j),(0.008410202691900223-0.000893810551323886j),(-0.0045392138918577355+0.007644866943354404j),(-0.00657155598537036-0.007054173565687451j),(0.006351815327028246-0.008280097431825922j),(0.011042555340423078-0.00027991196358479934j),(0.0107426267676426+0.0035143737267481026j),(0.011084999341345344+0.0010525664052067933j),(0.0082258252095834-0.006667589801243703j),(-0.0039055925127212112-0.009005042759349558j),(-0.00743435058273+0.005133753290763297j),(0.007866020028400606+0.0032418746101056414j),(-0.003590145855350034-0.007777551202667406j),(-0.0026871669973472716+0.009339464665676915j),(0.01219316584409082-0.003303855070907511j),(-0.00028558601531003975-0.016605767814036932j),(-0.002638062027884135-0.016990389631967084j),(0.010890952791938982-0.007959602775133997j),(0.002155792674759425+0.009943984257111007j)
"(1.1538461538461542, -2.0769230769230766)",(-0.008524271006451846-0.006689732418987981j),(0.008294481840212468-0.0003197126209681107j),(-0.005314930180751902+0.006810388597762225j),(-0.004809507704000019-0.008025441937002149j),(0.008334705755055318-0.005825735783923734j),(0.010049412092505178+0.004050806018377863j),(0.007560459310808434+0.008219329266965352j),(0.008441079356531931+0.007166883983583419j),(0.010576416565000685+0.0001960282270171825j),(0.0035491129031811233-0.00915792626787079j),(-0.008760516083032275-0.0021410243917731396j),(0.0023966342504480346+0.008078894005186984j),(0.003883517789501533-0.0074047705108376246j),(-0.008594324449691982+0.0035013068486457457j),(0.009957727874456304+0.006351529705043074j),(0.009604569738830194-0.012360469589211472j),(0.00513181344306271-0.016284953140195308j),(0.012939044902349626-0.005290228909087223j),(0.0011926762463079661+0.010415672825005409j)
"(1.3076923076923084, -2.0769230769230766)",(-0.007597021974087394-0.007788261508768025j),(0.008120136125311098+0.0008312249025793038j),(-0.006328961468985911+0.005518257388556009j),(-0.002442375876647727-0.008737572459254418j),(0.009580915958275276-0.002469098481911484j),(0.0070966890474982265+0.007885117563953256j),(0.002091313928211799+0.01081144173498157j),(0.002400712969763763+0.010723852444884148j),(0.007705104915346162+0.007202365225180804j),(0.009067236920479673-0.003748325000423631j),(-0.003988102859697304-0.00806001045785074j),(-0.004914062090170129+0.006747636042981939j),(0.00809220060039201-0.0011791748090225424j),(-0.007585463189954446-0.004658855274362337j),(0.0013407162795902132+0.011018046617155691j),(0.014538984375899186-0.0023084845019463074j),(0.012727700852036734-0.010881470584340195j),(0.014335956469685697-0.0005265810674910595j),(-0.0009234700396730991+0.010755739857462324j)
"(1.4615384615384617, -2.0769230769230766)",(-0.0057851232377559006-0.009285415621236743j),(0.007650859598409447+0.0024856500628634933j),(-0.007305895490843068+0.0036527530300436315j),(0.00043921339464701633-0.008783070612031754j),(0.009500796652388078+0.001482251601556859j),(0.0024062922224265845+0.010087598916438829j),(-0.004226456921888322+0.009981511579865704j),(-0.004842768862796975+0.009750057112511267j),(0.0005804405360389847+0.010482056782843483j),(0.00883680810835745+0.004206349579112933j),(0.0037883580064322427-0.00811805014172317j),(-0.008268466461635373+4.960818664989183e-06j),(0.005454642984641143+0.00586676170995562j),(-0.0004663537358051103-0.008559367866597039j),(-0.007527602867196019+0.007296885186438834j),(0.01096497447337097+0.008458914261949939j),(0.016235891045237375-0.0010404183133097967j),(0.01334908809791195+0.005852115639837425j),(-0.004122622251533927+0.010296928773062411j)
"(1.6153846153846159, -2.0769230769230766)",(-0.0028444625332355927-0.010637233049455021j),(0.006578602337944492+0.004456956261149647j),(-0.00786565772125774+0.0011888083275967433j),(0.0035179070826226767-0.007764548718880244j),(0.007662029107394269+0.005338303679336064j),(-0.003048954551449086+0.009656108753398441j),(-0.00912638613458257+0.005497748522189656j),(-0.009932526868818034+0.00415912452943136j),(-0.007008175206109289+0.007729585279081194j),(0.002560295484779896+0.009407412412626586j),(0.00870880436895335-0.0019137287651301116j),(-0.004695875131975412-0.00670971053121105j),(-0.0018481634728341216+0.007636911566181306j),(0.006659998564628084-0.004922072673902988j),(-0.009780099603144179-0.0018287149266470904j),(0.0006324258956443899+0.01303674772042232j),(0.01248503554611948+0.009527533226394285j),(0.00852445581205185+0.011939554895935005j),(-0.007866239678095464+0.008190745989369702j)
"(1.7692307692307692, -2.0769230769230766)",(0.0012218991848621935-0.011018587256809823j),(0.004620386283300592+0.006366430766932943j),(-0.007569526215991067-0.0017019969610992248j),(0.006216705706668908-0.005447690409973087j),(0.0040589237952805505+0.008105646024716211j),(-0.0076431847568367624+0.006258009372772911j),(-0.010385191449112973-0.0012508616529404504j),(-0.010006031917870214-0.0036100207907289713j),(-0.010354727835824145+0.000175021253724323j),(-0.005615165007412762+0.007911224198462631j),(0.00666147484904713+0.0058537431554597005j),(0.002915297385026748-0.007568896382213897j),(-0.007299341315015512+0.0024984354326783287j),(0.007475030101080506+0.002913906839573423j),(-0.003732843704343989-0.008717957390068594j),(-0.009334083214508383+0.008063695103121772j),(0.00213689909808842+0.014947745614977777j),(7.92463909463264e-05+0.014644212115251897j),(-0.01091684145492679+0.0038549339488476884j)
"(1.9230769230769234, -2.0769230769230766)",(0.005861745652420723-0.009495989955863416j),(0.0016840720638013713+0.007618794351045305j),(-0.006047326910615661-0.004568506658744813j),(0.007778975734324314-0.0019534224618123885j),(-0.0006636411937446852+0.008773731425964713j),(-0.00960642386269688+0.0006814133441194853j),(-0.007048125901470026-0.0074561428470086965j),(-0.004608020740467357-0.009431275624381804j),(-0.006975745236268836-0.007534714550526009j),(-0.009631693242043313+0.00048708875174715877j),(-0.0009212186814789704+0.008765412597300046j),(0.00785654758485149-0.0016700351195169133j),(-0.005854641943482021-0.004817810319482506j),(0.0013535406965894563+0.007672326247413956j),(0.005114868990810491-0.007495174370625699j),(-0.011389747917134792-0.00264702444580783j),(-0.009179424606443318+0.011207066291008075j),(-0.009085803591551657+0.011324356901893566j),(-0.011512177888050116-0.002341420973248341j)
"(2.0769230769230775, -2.0769230769230766)",(0.009798566565350792-0.005477606303545693j),(-0.0019298477956176995+0.007508602736376378j),(-0.003202052869525411-0.006689170680716169j),(0.0075018305552622296+0.0020961265778352495j),(-0.0051990846377493235+0.006776724013819436j),(-0.007858403489180966-0.0051312864285620405j),(-0.00034471727270875594-0.010050783307285933j),(0.003458289276865716-0.0097541062281208j),(0.0011700021506728608-0.010103722591900555j),(-0.006172175956701757-0.007325221450743766j),(-0.007699392651673667+0.004166719859781149j),(0.005553462623109257+0.005693281841683187j),(0.001106099307821263-0.007374498058423058j),(-0.00576324717192527+0.004924724545954075j),(0.008701238583659126+0.00043274857172001996j),(-0.004057412099373569-0.010354096842614615j),(-0.013886194975200328+0.00018448744127375492j),(-0.01414380376364267+0.002214239978702633j),(-0.008207910494277805-0.008568064159247738j)
"(2.230769230769231, -2.0769230769230766)",(0.011261563201644526+0.000655251955148073j),(-0.00540002191976711+0.005507790568689651j),(0.0005753097336156679-0.007245981470603878j),(0.005092793194975499+0.005603894455730718j),(-0.007921759865579135+0.002457336629400377j),(-0.002801518264943398-0.008704954973198469j),(0.006466049999399936-0.007433450352603055j),(0.009344070602625314-0.004080452305470296j),(0.00845529230289507-0.005464821829498566j),(0.002235912471792536-0.00924072685653372j),(-0.007677418626136852-0.004074132035510342j),(-0.0019202351794166384+0.00763689164034141j),(0.006816136149798668-0.0027197157380330393j),(-0.006958797856404937-0.002485285268483485j),(0.0039049963192663074+0.007425216295076566j),(0.006154084237503441-0.00864204787326712j),(-0.008339260327645572-0.010380372410272714j),(-0.011328280604306167-0.008324572880626215j),(-0.0011801914682473477-0.011872275036101875j)
"(2.384615384615385, -2.0769230769230766)",(0.008801111693826755+0.007121377636498755j),(-0.007495978306766518+0.0016810066973980621j),(0.004318661141629559-0.005680695859311121j),(0.0010105001817644066+0.00730030326573474j),(-0.00757220509353397-0.00275578965429447j),(0.0034624668435858743-0.008209763506670026j),(0.009618046941464344-0.0007661463005606032j),(0.009134656278056685+0.004166605186084613j),(0.009434727644490822+0.0031876782819620403j),(0.008754857866549398-0.003506023868598362j),(-0.0007453763217274939-0.008592879371500991j),(-0.007460663836804209+0.002262804150760779j),(0.005653622671121389+0.00450082307356898j),(-0.0012025979526667486-0.007112654362002447j),(-0.004341549244841188+0.0068384583842968855j),(0.010133447867432746+0.0006060880283836695j),(0.0032943733717482222-0.012344641018675691j),(-0.001447988141602531-0.013686653602630812j),(0.006918367261026445-0.009742477582496575j)
"(2.5384615384615383, -2.0769230769230766)",(0.002468686123739329+0.011074550458289416j),(-0.0070499198900820315-0.0029868229821705243j),(0.006685685617654327-0.0021274759476747726j),(-0.00343865022913816+0.006304729997081487j),(-0.004027872674239188-0.006718763782094881j),(0.007878439374552263-0.003649397069668565j),(0.007107113335604832+0.0062238672347555675j),(0.0027646169211986687+0.009487637048612465j),(0.00318110161314335+0.009317870762410441j),(0.007794654906402273+0.0051641707908180266j),(0.0068131325150689506-0.005176093469045248j),(-0.005673615134771755-0.0052329685441180876j),(-0.0011492728245208197+0.0070260397857459245j),(0.005530449573066076-0.004374671772593383j),(-0.007827096038723535-0.00043594187399042275j),(0.004523774092470839+0.008626186125270703j),(0.011543219169623095-0.004172840783858557j),(0.009290838425486751-0.00971969048868041j),(0.011708175585984231-0.002267246160774671j)
"(2.6923076923076925, -2.0769230769230766)",(-0.0054026571384640865+0.009987387349509195j),(-0.0036999602588522673-0.006677867907430021j),(0.006504319213121106+0.0023258569482096513j),(-0.0064520905685075515+0.002731475508507693j),(0.0012992209415396635-0.00750931302636224j),(0.008007703113469437+0.002738911537937591j),(0.00028882893856953425+0.009244600809707628j),(-0.005441321325957+0.008059020169883245j),(-0.005510238348037469+0.008019933937246398j),(6.75416631998582e-05+0.00926616192001803j),(0.007917222694217838+0.0030533227818610844j),(0.001684148755967745-0.007453283391155107j),(-0.006614304376353346+0.0023435494835358822j),(0.006336208357390947+0.0027346726753037657j),(-0.0032727159167014416-0.006861829956722773j),(-0.004968137721419948+0.00794412281923343j),(0.009486225939801808+0.007031778387294672j),(0.013062814161908085+0.0012016332034170917j),(0.009722524019219839+0.006804439789546714j)
"(2.8461538461538467, -2.0769230769230766)",(-0.010770497937032532+0.0035728131306775354j),(0.0014914734565085691-0.007466411646854192j),(0.0035012575232376427+0.005840282471343043j),(-0.006533762735763172-0.0020371436673883394j),(0.005858941330345739-0.0045525059462804j),(0.0036210890017594785+0.007415196282278445j),(-0.0065529723564301395+0.006249782200637493j),(-0.009533577195224833+0.0007913282422293542j),(-0.009610558353833579+0.00023119692755299112j),(-0.007636199610560749+0.005095840074301228j),(0.0014711271225746549+0.008283837369685363j),(0.007242503818173141-0.002184378867371982j),(-0.005136044954849419-0.004636640447714851j),(0.0005403265037684255+0.0067394771422176255j),(0.004370222946099202-0.005954501013941538j),(-0.009026248719096831-0.0003766473667556553j),(-0.0007988254274258372+0.011348993601546372j),(0.006709112474919679+0.010886257824025743j),(0.0014484449184458338+0.011690269685425244j)
"(3.0, -2.0769230769230766)",(-0.010099145301541011-0.005124835110484246j),(0.006113621263706025-0.004504392843173883j),(-0.0012048909866742275+0.006610928708730042j),(-0.003421104648386102-0.0057527924273971034j),(0.0071909107621757375+0.0007497589879449227j),(-0.0027949499111451495+0.007548964897935218j),(-0.008825017596932504-0.0008594641401598022j),(-0.006373694580066424-0.006923022583259159j),(-0.0056511729902260525-0.007630603899741939j),(-0.008333879319296833-0.0036364688575684697j),(-0.00631814982104733+0.005444514559929818j),(0.005378784542068668+0.005211215608514575j),(0.0016514025538529702-0.00662267460312552j),(-0.0056117980522736545+0.0035307330154406647j),(0.007109806544775355+0.0010563090227530966j),(-0.003917426150433145-0.007800597568747175j),(-0.009729959194996687+0.0050851793631435886j),(-0.004827334655045632+0.011487665594174246j),(-0.007905454853695931+0.008583503957254737j)
"(-3.0, -1.923076923076923)",(-0.008779473133843889+0.00572355323131247j),(-0.00935419993250142-0.001544519336761816j),(-0.009152420778501662-0.0028738949698214594j),(-0.00906563607366931+0.0016609088939693126j),(-0.00253413717040265+0.00809178793180242j),(0.007393630596922856+0.0018660102826173024j),(-0.0017261376857858263-0.00672151913867254j),(-0.0033743943131336607+0.005793789559832605j),(0.006799422681675123-0.0024041525057153885j),(-0.007249938048521038-0.004837690041752794j),(-0.005483177506869593+0.009542529087555906j),(0.0028798900133077216+0.01230107432467828j),(-0.0007354131458929398+0.011922896484315507j),(-0.009426144953648945+0.002271439519684465j),(0.0014802974933671009-0.007611719226350865j),(0.003684208730914562+0.005741762509322064j),(-0.006485169394200328-0.0019145756424133673j),(0.005875445682187592-0.004299825940784273j),(0.0028720589495248735+0.007568171939812035j)
"(-2.8461538461538463, -1.923076923076923)",(0.0004439966928756196+0.01058252881279612j),(-0.0064515675223589895+0.007100415179058073j),(-0.007765289769836052+0.005881122113066737j),(-0.004389344564934281+0.008312536281485858j),(0.0045428816984814996+0.007402674847563631j),(0.0066348598013351145-0.00415872924535638j),(-0.006065800010161037-0.0037218063214124065j),(0.0014922916027582625+0.006664030690377304j),(0.0033445614947430146-0.006451785585008999j),(-0.00853997743848912+0.001756820186481494j),(0.003674012795039904+0.010436237833032562j),(0.011890004286928412+0.0050086263563209055j),(0.01009078146886241+0.007143411316285969j),(-0.0026429364206633135+0.009702949418815107j),(-0.00628262199120256-0.004945690078542666j),(0.006943157742702378-0.000728898866265455j),(-0.004720871166059285+0.0049992037485613325j),(-0.00109100507240243-0.007290122496256028j),(0.008093906544128886+0.00116289651417751j)
"(-2.6923076923076925, -1.923076923076923)",(0.009381787502945296+0.0051520566701882915j),(0.0023897166370279274+0.009407255274175567j),(0.00016470849526205428+0.009888894549751687j),(0.0037491381240380645+0.008824988045623369j),(0.008746223440384764+0.0016461857711000856j),(0.0018112054137626862-0.007840423776692678j),(-0.007172603880822681+0.0013917173412705127j),(0.005612107514909746+0.004124324039179692j),(-0.0017437658524045365-0.007116927470781496j),(-0.005003151264372837+0.007133879287846378j),(0.010205568136190748+0.0043643669855355435j),(0.011432186957205647-0.006522677536924446j),(0.011880122789040487-0.004793437384052143j),(0.0074422904008691945+0.007341378604244881j),(-0.007533585673839578+0.0033889412777645925j),(0.0025605762561729736-0.006679107052957161j),(0.002331194490180076+0.006596559094471946j),(-0.0070373605823247564-0.0024890528452243383j),(0.005029270639635122-0.00655202384727961j)
